"","Age","Education2003Revision","Race","MaritalStatus","Sex","Cases","Percentage"
"4835",76,6,1,"M","M",9,0.023616468550736
"4836",76,6,1,"S","M",2,0.00524810412238579
"4837",76,6,1,"W","F",4,0.0104962082447716
"4838",76,6,1,"W","M",3,0.00787215618357868
"4839",76,6,2,"D","M",1,0.00262405206119289
"4840",76,6,68,"M","M",1,0.00262405206119289
"4841",76,7,1,"D","F",1,0.00262405206119289
"4842",76,7,1,"D","M",2,0.00524810412238579
"4843",76,7,1,"M","M",8,0.0209924164895432
"4844",76,7,1,"S","M",1,0.00262405206119289
"4845",76,7,1,"W","F",1,0.00262405206119289
"4846",76,7,1,"W","M",4,0.0104962082447716
"4847",76,7,68,"S","M",1,0.00262405206119289
"4848",76,8,1,"D","M",1,0.00262405206119289
"4849",76,8,1,"M","M",3,0.00787215618357868
"4850",76,8,1,"W","M",2,0.00524810412238579
"4851",77,1,1,"D","M",2,0.00524810412238579
"4852",77,1,1,"M","M",7,0.0183683644283503
"4853",77,1,1,"S","M",1,0.00262405206119289
"4854",77,1,1,"W","M",2,0.00524810412238579
"4855",77,2,1,"D","M",2,0.00524810412238579
"4856",77,2,1,"M","M",8,0.0209924164895432
"4857",77,2,1,"S","M",1,0.00262405206119289
"4858",77,2,1,"W","M",6,0.0157443123671574
"4859",77,2,2,"S","M",1,0.00262405206119289
"4860",77,2,2,"W","M",1,0.00262405206119289
"4861",77,3,1,"D","F",7,0.0183683644283503
"4862",77,3,1,"D","M",13,0.0341126767955076
"4863",77,3,1,"M","F",5,0.0131202603059645
"4864",77,3,1,"M","M",51,0.133826655120838
"4865",77,3,1,"S","F",2,0.00524810412238579
"4866",77,3,1,"S","M",3,0.00787215618357868
"4867",77,3,1,"W","F",2,0.00524810412238579
"4868",77,3,1,"W","M",14,0.0367367288567005
"4869",77,3,2,"M","M",1,0.00262405206119289
"4870",77,3,2,"W","M",2,0.00524810412238579
"4871",77,3,18,"M","M",1,0.00262405206119289
"4872",77,3,48,"M","M",1,0.00262405206119289
"4873",77,4,1,"D","M",6,0.0157443123671574
"4874",77,4,1,"M","F",2,0.00524810412238579
"4875",77,4,1,"M","M",16,0.0419848329790863
"4876",77,4,1,"S","M",1,0.00262405206119289
"4877",77,4,1,"W","F",3,0.00787215618357868
"4878",77,4,1,"W","M",4,0.0104962082447716
"4879",77,4,2,"S","M",1,0.00262405206119289
"4880",77,4,7,"M","M",1,0.00262405206119289
"4881",77,5,1,"D","M",3,0.00787215618357868
"4882",77,5,1,"M","M",3,0.00787215618357868
"4883",77,5,1,"S","M",1,0.00262405206119289
"4884",77,5,1,"W","F",4,0.0104962082447716
"4885",77,5,1,"W","M",2,0.00524810412238579
"4886",77,6,1,"D","M",2,0.00524810412238579
"4887",77,6,1,"M","F",1,0.00262405206119289
"4888",77,6,1,"M","M",14,0.0367367288567005
"4889",77,6,1,"S","M",1,0.00262405206119289
"4890",77,6,1,"W","F",1,0.00262405206119289
"4891",77,6,1,"W","M",5,0.0131202603059645
"4892",77,6,2,"S","M",1,0.00262405206119289
"4893",77,6,28,"D","M",1,0.00262405206119289
"4894",77,7,1,"D","F",1,0.00262405206119289
"4895",77,7,1,"M","F",1,0.00262405206119289
"4896",77,7,1,"M","M",4,0.0104962082447716
"4897",77,7,1,"W","F",1,0.00262405206119289
"4898",77,7,1,"W","M",1,0.00262405206119289
"4899",77,8,1,"D","M",1,0.00262405206119289
"4900",77,8,1,"M","M",2,0.00524810412238579
"4901",78,1,1,"M","F",1,0.00262405206119289
"4902",78,1,1,"M","M",9,0.023616468550736
"4903",78,1,1,"W","F",1,0.00262405206119289
"4904",78,1,1,"W","M",5,0.0131202603059645
"4905",78,1,2,"M","M",1,0.00262405206119289
"4906",78,1,3,"D","M",1,0.00262405206119289
"4907",78,1,28,"M","M",1,0.00262405206119289
"4908",78,2,1,"D","M",2,0.00524810412238579
"4909",78,2,1,"M","F",1,0.00262405206119289
"4910",78,2,1,"M","M",9,0.023616468550736
"4911",78,2,1,"S","M",2,0.00524810412238579
"4912",78,2,1,"W","F",1,0.00262405206119289
"4913",78,2,1,"W","M",4,0.0104962082447716
"4914",78,3,1,"D","F",3,0.00787215618357868
"4915",78,3,1,"D","M",12,0.0314886247343147
"4916",78,3,1,"M","F",4,0.0104962082447716
"4917",78,3,1,"M","M",31,0.0813456138969797
"4918",78,3,1,"S","M",2,0.00524810412238579
"4919",78,3,1,"W","F",9,0.023616468550736
"4920",78,3,1,"W","M",21,0.0551050932850508
"4921",78,3,2,"M","M",1,0.00262405206119289
"4922",78,3,2,"W","M",1,0.00262405206119289
"4923",78,3,3,"W","M",1,0.00262405206119289
"4924",78,3,4,"M","F",1,0.00262405206119289
"4925",78,4,1,"D","F",1,0.00262405206119289
"4926",78,4,1,"D","M",2,0.00524810412238579
"4927",78,4,1,"M","F",1,0.00262405206119289
"4928",78,4,1,"M","M",21,0.0551050932850508
"4929",78,4,1,"W","F",2,0.00524810412238579
"4930",78,4,1,"W","M",3,0.00787215618357868
"4931",78,4,2,"M","M",1,0.00262405206119289
"4932",78,5,1,"M","M",5,0.0131202603059645
"4933",78,5,1,"S","M",1,0.00262405206119289
"4934",78,5,1,"W","M",2,0.00524810412238579
"4935",78,5,2,"M","M",1,0.00262405206119289
"4936",78,5,3,"D","M",1,0.00262405206119289
"4937",78,5,7,"M","M",1,0.00262405206119289
"4938",78,6,1,"D","F",2,0.00524810412238579
"4939",78,6,1,"D","M",7,0.0183683644283503
"4940",78,6,1,"M","F",1,0.00262405206119289
"4941",78,6,1,"M","M",5,0.0131202603059645
"4942",78,6,1,"S","M",1,0.00262405206119289
"4943",78,6,1,"W","F",2,0.00524810412238579
"4944",78,6,1,"W","M",15,0.0393607809178934
"4945",78,7,1,"D","F",1,0.00262405206119289
"4946",78,7,1,"D","M",1,0.00262405206119289
"4947",78,7,1,"M","F",2,0.00524810412238579
"4948",78,7,1,"M","M",7,0.0183683644283503
"4949",78,7,1,"W","F",2,0.00524810412238579
"4950",78,7,1,"W","M",1,0.00262405206119289
"4951",78,7,2,"M","M",1,0.00262405206119289
"4952",78,7,4,"M","M",1,0.00262405206119289
"4953",78,8,1,"M","F",1,0.00262405206119289
"4954",78,8,1,"M","M",8,0.0209924164895432
"4955",79,1,1,"D","M",1,0.00262405206119289
"4956",79,1,1,"M","M",13,0.0341126767955076
"4957",79,1,1,"S","M",1,0.00262405206119289
"4958",79,1,1,"W","M",5,0.0131202603059645
"4959",79,2,1,"D","M",3,0.00787215618357868
"4960",79,2,1,"M","M",10,0.0262405206119289
"4961",79,2,1,"W","F",1,0.00262405206119289
"4962",79,2,1,"W","M",8,0.0209924164895432
"4963",79,3,1,"D","F",5,0.0131202603059645
"4964",79,3,1,"D","M",17,0.0446088850402792
"4965",79,3,1,"M","F",5,0.0131202603059645
"4966",79,3,1,"M","M",36,0.0944658742029442
"4967",79,3,1,"W","F",7,0.0183683644283503
"4968",79,3,1,"W","M",18,0.0472329371014721
"4969",79,3,2,"M","M",1,0.00262405206119289
"4970",79,3,2,"W","F",1,0.00262405206119289
"4971",79,3,4,"W","F",1,0.00262405206119289
"4972",79,3,28,"M","M",1,0.00262405206119289
"4973",79,3,48,"M","M",1,0.00262405206119289
"4974",79,4,1,"D","F",1,0.00262405206119289
"4975",79,4,1,"D","M",6,0.0157443123671574
"4976",79,4,1,"M","M",12,0.0314886247343147
"4977",79,4,1,"S","M",1,0.00262405206119289
"4978",79,4,1,"W","F",2,0.00524810412238579
"4979",79,4,2,"D","M",1,0.00262405206119289
"4980",79,4,3,"M","M",1,0.00262405206119289
"4981",79,5,1,"D","M",1,0.00262405206119289
"4982",79,5,1,"M","F",1,0.00262405206119289
"4983",79,5,1,"M","M",8,0.0209924164895432
"4984",79,5,1,"W","F",2,0.00524810412238579
"4985",79,5,1,"W","M",5,0.0131202603059645
"4986",79,6,1,"D","M",8,0.0209924164895432
"4987",79,6,1,"M","F",2,0.00524810412238579
"4988",79,6,1,"M","M",11,0.0288645726731218
"4989",79,6,1,"S","M",2,0.00524810412238579
"4990",79,6,1,"W","F",3,0.00787215618357868
"4991",79,6,1,"W","M",3,0.00787215618357868
"4992",79,6,28,"W","M",1,0.00262405206119289
"4993",79,7,1,"D","M",2,0.00524810412238579
"4994",79,7,1,"M","M",5,0.0131202603059645
"4995",79,7,1,"W","M",3,0.00787215618357868
"4996",79,8,1,"D","F",1,0.00262405206119289
"4997",79,8,1,"D","M",1,0.00262405206119289
"4998",79,8,1,"M","M",5,0.0131202603059645
"4999",79,8,1,"S","M",1,0.00262405206119289
"5000",79,8,28,"M","M",1,0.00262405206119289
"5001",80,1,1,"D","M",1,0.00262405206119289
"5002",80,1,1,"M","M",7,0.0183683644283503
"5003",80,1,1,"W","F",1,0.00262405206119289
"5004",80,1,1,"W","M",7,0.0183683644283503
"5005",80,1,4,"W","M",1,0.00262405206119289
"5006",80,1,5,"W","F",1,0.00262405206119289
"5007",80,2,1,"D","M",2,0.00524810412238579
"5008",80,2,1,"M","M",8,0.0209924164895432
"5009",80,2,1,"S","M",1,0.00262405206119289
"5010",80,2,1,"W","M",8,0.0209924164895432
"5011",80,2,2,"M","M",1,0.00262405206119289
"5012",80,2,5,"W","F",1,0.00262405206119289
"5013",80,2,28,"W","F",1,0.00262405206119289
"5014",80,3,1,"D","M",8,0.0209924164895432
"5015",80,3,1,"M","F",2,0.00524810412238579
"5016",80,3,1,"M","M",33,0.0865937180193655
"5017",80,3,1,"S","M",2,0.00524810412238579
"5018",80,3,1,"W","F",5,0.0131202603059645
"5019",80,3,1,"W","M",22,0.0577291453462437
"5020",80,3,2,"M","M",3,0.00787215618357868
"5021",80,3,2,"S","M",1,0.00262405206119289
"5022",80,3,2,"W","F",1,0.00262405206119289
"5023",80,3,3,"M","M",1,0.00262405206119289
"5024",80,3,5,"D","F",1,0.00262405206119289
"5025",80,3,48,"W","M",1,0.00262405206119289
"5026",80,4,1,"D","F",1,0.00262405206119289
"5027",80,4,1,"D","M",2,0.00524810412238579
"5028",80,4,1,"M","F",2,0.00524810412238579
"5029",80,4,1,"M","M",13,0.0341126767955076
"5030",80,4,1,"W","M",2,0.00524810412238579
"5031",80,5,1,"D","M",3,0.00787215618357868
"5032",80,5,1,"W","F",2,0.00524810412238579
"5033",80,5,1,"W","M",3,0.00787215618357868
"5034",80,6,1,"D","M",5,0.0131202603059645
"5035",80,6,1,"M","F",1,0.00262405206119289
"5036",80,6,1,"M","M",16,0.0419848329790863
"5037",80,6,1,"S","M",3,0.00787215618357868
"5038",80,6,1,"W","F",1,0.00262405206119289
"5039",80,6,1,"W","M",3,0.00787215618357868
"5040",80,7,1,"D","M",1,0.00262405206119289
"5041",80,7,1,"M","M",10,0.0262405206119289
"5042",80,7,1,"S","M",1,0.00262405206119289
"5043",80,7,1,"W","F",1,0.00262405206119289
"5044",80,7,1,"W","M",1,0.00262405206119289
"5045",80,7,2,"D","M",1,0.00262405206119289
"5046",80,8,1,"D","M",1,0.00262405206119289
"5047",80,8,1,"M","M",6,0.0157443123671574
"5048",80,8,1,"W","M",2,0.00524810412238579
"5049",81,1,1,"D","M",5,0.0131202603059645
"5050",81,1,1,"M","M",10,0.0262405206119289
"5051",81,1,1,"S","F",1,0.00262405206119289
"5052",81,1,1,"S","M",1,0.00262405206119289
"5053",81,1,1,"W","F",2,0.00524810412238579
"5054",81,1,1,"W","M",5,0.0131202603059645
"5055",81,1,2,"M","M",1,0.00262405206119289
"5056",81,2,1,"D","M",2,0.00524810412238579
"5057",81,2,1,"M","M",6,0.0157443123671574
"5058",81,2,1,"S","F",1,0.00262405206119289
"5059",81,2,1,"W","F",2,0.00524810412238579
"5060",81,2,1,"W","M",3,0.00787215618357868
"5061",81,2,2,"M","M",1,0.00262405206119289
"5062",81,3,1,"D","F",1,0.00262405206119289
"5063",81,3,1,"D","M",16,0.0419848329790863
"5064",81,3,1,"M","F",5,0.0131202603059645
"5065",81,3,1,"M","M",36,0.0944658742029442
"5066",81,3,1,"S","M",6,0.0157443123671574
"5067",81,3,1,"W","F",5,0.0131202603059645
"5068",81,3,1,"W","M",24,0.0629772494686295
"5069",81,3,2,"M","M",1,0.00262405206119289
"5070",81,4,1,"D","M",2,0.00524810412238579
"5071",81,4,1,"M","M",9,0.023616468550736
"5072",81,4,1,"W","M",11,0.0288645726731218
"5073",81,4,68,"M","M",1,0.00262405206119289
"5074",81,5,1,"D","M",1,0.00262405206119289
"5075",81,5,1,"M","M",2,0.00524810412238579
"5076",81,5,1,"S","M",1,0.00262405206119289
"5077",81,5,1,"W","F",1,0.00262405206119289
"5078",81,5,1,"W","M",2,0.00524810412238579
"5079",81,6,1,"D","F",1,0.00262405206119289
"5080",81,6,1,"D","M",6,0.0157443123671574
"5081",81,6,1,"M","M",11,0.0288645726731218
"5082",81,6,1,"W","F",1,0.00262405206119289
"5083",81,6,1,"W","M",8,0.0209924164895432
"5084",81,7,1,"D","M",1,0.00262405206119289
"5085",81,7,1,"M","M",5,0.0131202603059645
"5086",81,7,1,"W","M",2,0.00524810412238579
"5087",81,8,1,"D","M",2,0.00524810412238579
"5088",81,8,1,"M","M",1,0.00262405206119289
"5089",81,8,1,"W","M",4,0.0104962082447716
"5090",81,8,4,"M","M",1,0.00262405206119289
"5091",82,1,1,"D","M",1,0.00262405206119289
"5092",82,1,1,"M","M",11,0.0288645726731218
"5093",82,1,1,"S","M",1,0.00262405206119289
"5094",82,1,1,"W","F",1,0.00262405206119289
"5095",82,1,1,"W","M",6,0.0157443123671574
"5096",82,2,1,"D","M",4,0.0104962082447716
"5097",82,2,1,"M","F",1,0.00262405206119289
"5098",82,2,1,"M","M",8,0.0209924164895432
"5099",82,2,1,"W","F",2,0.00524810412238579
"5100",82,2,1,"W","M",2,0.00524810412238579
"5101",82,2,5,"M","M",1,0.00262405206119289
"5102",82,2,48,"W","F",1,0.00262405206119289
"5103",82,3,1,"D","F",2,0.00524810412238579
"5104",82,3,1,"D","M",8,0.0209924164895432
"5105",82,3,1,"M","F",3,0.00787215618357868
"5106",82,3,1,"M","M",33,0.0865937180193655
"5107",82,3,1,"S","M",1,0.00262405206119289
"5108",82,3,1,"W","F",8,0.0209924164895432
"5109",82,3,1,"W","M",23,0.0603531974074366
"5110",82,3,3,"M","M",1,0.00262405206119289
"5111",82,3,4,"W","M",1,0.00262405206119289
"5112",82,3,5,"M","F",1,0.00262405206119289
"5113",82,4,1,"D","M",7,0.0183683644283503
"5114",82,4,1,"M","M",9,0.023616468550736
"5115",82,4,1,"W","F",3,0.00787215618357868
"5116",82,4,1,"W","M",6,0.0157443123671574
"5117",82,5,1,"D","F",1,0.00262405206119289
"5118",82,5,1,"D","M",1,0.00262405206119289
"5119",82,5,1,"M","M",5,0.0131202603059645
"5120",82,6,1,"D","M",4,0.0104962082447716
"5121",82,6,1,"M","F",1,0.00262405206119289
"5122",82,6,1,"M","M",9,0.023616468550736
"5123",82,6,1,"S","M",1,0.00262405206119289
"5124",82,6,1,"W","F",2,0.00524810412238579
"5125",82,6,1,"W","M",6,0.0157443123671574
"5126",82,6,2,"D","M",1,0.00262405206119289
"5127",82,6,2,"M","M",1,0.00262405206119289
"5128",82,6,2,"W","F",1,0.00262405206119289
"5129",82,7,1,"D","M",3,0.00787215618357868
"5130",82,7,1,"M","M",5,0.0131202603059645
"5131",82,7,1,"W","F",3,0.00787215618357868
"5132",82,7,1,"W","M",1,0.00262405206119289
"5133",82,8,1,"D","M",2,0.00524810412238579
"5134",82,8,1,"M","M",3,0.00787215618357868
"5135",82,8,1,"S","F",1,0.00262405206119289
"5136",82,8,1,"S","M",1,0.00262405206119289
"5137",82,8,1,"W","M",1,0.00262405206119289
"5138",83,1,1,"D","M",4,0.0104962082447716
"5139",83,1,1,"M","M",7,0.0183683644283503
"5140",83,1,1,"W","F",1,0.00262405206119289
"5141",83,1,1,"W","M",5,0.0131202603059645
"5142",83,2,1,"D","M",3,0.00787215618357868
"5143",83,2,1,"M","F",2,0.00524810412238579
"5144",83,2,1,"M","M",8,0.0209924164895432
"5145",83,2,1,"W","M",2,0.00524810412238579
"5146",83,2,2,"D","M",1,0.00262405206119289
"5147",83,2,6,"S","M",1,0.00262405206119289
"5148",83,3,1,"D","F",3,0.00787215618357868
"5149",83,3,1,"D","M",14,0.0367367288567005
"5150",83,3,1,"M","M",36,0.0944658742029442
"5151",83,3,1,"S","F",1,0.00262405206119289
"5152",83,3,1,"S","M",4,0.0104962082447716
"5153",83,3,1,"W","F",5,0.0131202603059645
"5154",83,3,1,"W","M",12,0.0314886247343147
"5155",83,3,2,"D","F",1,0.00262405206119289
"5156",83,3,2,"M","M",1,0.00262405206119289
"5157",83,3,28,"S","F",1,0.00262405206119289
"5158",83,4,1,"D","F",1,0.00262405206119289
"5159",83,4,1,"D","M",1,0.00262405206119289
"5160",83,4,1,"M","F",2,0.00524810412238579
"5161",83,4,1,"M","M",9,0.023616468550736
"5162",83,4,1,"S","M",1,0.00262405206119289
"5163",83,4,1,"W","F",2,0.00524810412238579
"5164",83,4,1,"W","M",7,0.0183683644283503
"5165",83,5,1,"M","M",6,0.0157443123671574
"5166",83,5,1,"W","F",1,0.00262405206119289
"5167",83,5,1,"W","M",2,0.00524810412238579
"5168",83,5,2,"M","M",1,0.00262405206119289
"5169",83,6,1,"D","F",1,0.00262405206119289
"5170",83,6,1,"D","M",4,0.0104962082447716
"5171",83,6,1,"M","M",13,0.0341126767955076
"5172",83,6,1,"S","M",1,0.00262405206119289
"5173",83,6,1,"W","F",1,0.00262405206119289
"5174",83,6,1,"W","M",12,0.0314886247343147
"5175",83,6,4,"D","M",1,0.00262405206119289
"5176",83,6,68,"M","M",1,0.00262405206119289
"5177",83,7,1,"D","F",1,0.00262405206119289
"5178",83,7,1,"D","M",1,0.00262405206119289
"5179",83,7,1,"M","M",2,0.00524810412238579
"5180",83,7,1,"W","F",2,0.00524810412238579
"5181",83,7,1,"W","M",4,0.0104962082447716
"5182",83,8,1,"M","M",4,0.0104962082447716
"5183",83,8,1,"W","M",1,0.00262405206119289
"5184",84,1,1,"D","M",2,0.00524810412238579
"5185",84,1,1,"M","M",16,0.0419848329790863
"5186",84,1,1,"W","M",5,0.0131202603059645
"5187",84,2,1,"D","F",1,0.00262405206119289
"5188",84,2,1,"D","M",2,0.00524810412238579
"5189",84,2,1,"M","M",11,0.0288645726731218
"5190",84,2,1,"W","F",3,0.00787215618357868
"5191",84,2,1,"W","M",5,0.0131202603059645
"5192",84,2,3,"W","M",1,0.00262405206119289
"5193",84,3,1,"D","F",3,0.00787215618357868
"5194",84,3,1,"D","M",7,0.0183683644283503
"5195",84,3,1,"M","F",1,0.00262405206119289
"5196",84,3,1,"M","M",18,0.0472329371014721
"5197",84,3,1,"S","F",1,0.00262405206119289
"5198",84,3,1,"S","M",2,0.00524810412238579
"5199",84,3,1,"W","F",4,0.0104962082447716
"5200",84,3,1,"W","M",20,0.0524810412238579
"5201",84,3,2,"D","M",1,0.00262405206119289
"5202",84,3,2,"W","F",1,0.00262405206119289
"5203",84,3,2,"W","M",1,0.00262405206119289
"5204",84,3,4,"W","F",1,0.00262405206119289
"5205",84,3,4,"W","M",1,0.00262405206119289
"5206",84,4,1,"D","M",1,0.00262405206119289
"5207",84,4,1,"M","M",10,0.0262405206119289
"5208",84,4,1,"S","M",2,0.00524810412238579
"5209",84,4,1,"W","F",1,0.00262405206119289
"5210",84,4,1,"W","M",11,0.0288645726731218
"5211",84,4,5,"D","F",1,0.00262405206119289
"5212",84,5,1,"M","M",6,0.0157443123671574
"5213",84,5,1,"S","M",1,0.00262405206119289
"5214",84,5,1,"W","F",2,0.00524810412238579
"5215",84,5,1,"W","M",5,0.0131202603059645
"5216",84,6,1,"D","M",1,0.00262405206119289
"5217",84,6,1,"M","M",13,0.0341126767955076
"5218",84,6,1,"S","M",1,0.00262405206119289
"5219",84,6,1,"W","M",8,0.0209924164895432
"5220",84,7,1,"M","M",5,0.0131202603059645
"5221",84,7,1,"S","M",2,0.00524810412238579
"5222",84,7,1,"W","M",3,0.00787215618357868
"5223",84,8,1,"D","M",1,0.00262405206119289
"5224",84,8,1,"M","M",3,0.00787215618357868
"5225",84,8,1,"W","M",1,0.00262405206119289
"5226",85,1,1,"D","F",1,0.00262405206119289
"5227",85,1,1,"D","M",3,0.00787215618357868
"5228",85,1,1,"M","M",7,0.0183683644283503
"5229",85,1,1,"W","M",7,0.0183683644283503
"5230",85,1,2,"M","M",1,0.00262405206119289
"5231",85,1,4,"M","F",1,0.00262405206119289
"5232",85,2,1,"D","M",1,0.00262405206119289
"5233",85,2,1,"M","F",1,0.00262405206119289
"5234",85,2,1,"M","M",5,0.0131202603059645
"5235",85,2,1,"W","F",1,0.00262405206119289
"5236",85,2,1,"W","M",3,0.00787215618357868
"5237",85,2,28,"W","F",1,0.00262405206119289
"5238",85,3,1,"D","F",1,0.00262405206119289
"5239",85,3,1,"D","M",10,0.0262405206119289
"5240",85,3,1,"M","M",26,0.0682253535910152
"5241",85,3,1,"S","M",2,0.00524810412238579
"5242",85,3,1,"W","F",4,0.0104962082447716
"5243",85,3,1,"W","M",21,0.0551050932850508
"5244",85,3,2,"M","M",1,0.00262405206119289
"5245",85,3,2,"W","M",1,0.00262405206119289
"5246",85,3,3,"W","M",1,0.00262405206119289
"5247",85,4,1,"D","F",1,0.00262405206119289
"5248",85,4,1,"D","M",2,0.00524810412238579
"5249",85,4,1,"M","M",8,0.0209924164895432
"5250",85,4,1,"W","F",1,0.00262405206119289
"5251",85,4,1,"W","M",8,0.0209924164895432
"5252",85,4,5,"W","F",1,0.00262405206119289
"5253",85,5,1,"D","M",2,0.00524810412238579
"5254",85,5,1,"M","F",1,0.00262405206119289
"5255",85,5,1,"M","M",1,0.00262405206119289
"5256",85,5,1,"W","F",2,0.00524810412238579
"5257",85,5,1,"W","M",2,0.00524810412238579
"5258",85,6,1,"D","F",1,0.00262405206119289
"5259",85,6,1,"D","M",2,0.00524810412238579
"5260",85,6,1,"M","F",1,0.00262405206119289
"5261",85,6,1,"M","M",9,0.023616468550736
"5262",85,6,1,"S","M",2,0.00524810412238579
"5263",85,6,1,"W","F",4,0.0104962082447716
"5264",85,6,1,"W","M",5,0.0131202603059645
"5265",85,7,1,"D","M",3,0.00787215618357868
"5266",85,7,1,"M","F",2,0.00524810412238579
"5267",85,7,1,"M","M",1,0.00262405206119289
"5268",85,7,1,"S","M",1,0.00262405206119289
"5269",85,7,1,"W","F",1,0.00262405206119289
"5270",85,7,1,"W","M",2,0.00524810412238579
"5271",85,8,1,"D","F",1,0.00262405206119289
"5272",85,8,1,"D","M",2,0.00524810412238579
"5273",85,8,1,"M","M",2,0.00524810412238579
"5274",85,8,1,"W","M",3,0.00787215618357868
"5275",86,1,1,"D","M",1,0.00262405206119289
"5276",86,1,1,"M","F",1,0.00262405206119289
"5277",86,1,1,"M","M",13,0.0341126767955076
"5278",86,1,1,"S","F",1,0.00262405206119289
"5279",86,1,1,"W","F",2,0.00524810412238579
"5280",86,1,1,"W","M",13,0.0341126767955076
"5281",86,1,2,"M","M",1,0.00262405206119289
"5282",86,1,18,"W","F",1,0.00262405206119289
"5283",86,2,1,"D","M",3,0.00787215618357868
"5284",86,2,1,"M","M",3,0.00787215618357868
"5285",86,2,1,"W","M",6,0.0157443123671574
"5286",86,2,4,"M","M",1,0.00262405206119289
"5287",86,3,1,"D","M",9,0.023616468550736
"5288",86,3,1,"M","F",1,0.00262405206119289
"5289",86,3,1,"M","M",23,0.0603531974074366
"5290",86,3,1,"S","M",1,0.00262405206119289
"5291",86,3,1,"W","F",6,0.0157443123671574
"5292",86,3,1,"W","M",29,0.0760975097745939
"5293",86,4,1,"D","M",1,0.00262405206119289
"5294",86,4,1,"M","M",10,0.0262405206119289
"5295",86,4,1,"W","F",2,0.00524810412238579
"5296",86,4,1,"W","M",6,0.0157443123671574
"5297",86,5,1,"D","F",1,0.00262405206119289
"5298",86,5,1,"M","M",3,0.00787215618357868
"5299",86,5,1,"S","M",1,0.00262405206119289
"5300",86,5,1,"W","M",1,0.00262405206119289
"5301",86,6,1,"D","F",1,0.00262405206119289
"5302",86,6,1,"D","M",1,0.00262405206119289
"5303",86,6,1,"M","M",4,0.0104962082447716
"5304",86,6,1,"W","F",3,0.00787215618357868
"5305",86,6,1,"W","M",5,0.0131202603059645
"5306",86,7,1,"D","M",2,0.00524810412238579
"5307",86,7,1,"M","M",2,0.00524810412238579
"5308",86,7,1,"S","M",1,0.00262405206119289
"5309",86,7,1,"W","M",3,0.00787215618357868
"5310",86,8,1,"D","M",1,0.00262405206119289
"5311",86,8,1,"M","M",1,0.00262405206119289
"5312",86,8,1,"W","M",1,0.00262405206119289
"5313",87,1,1,"D","M",2,0.00524810412238579
"5314",87,1,1,"M","F",1,0.00262405206119289
"5315",87,1,1,"M","M",1,0.00262405206119289
"5316",87,1,1,"W","F",1,0.00262405206119289
"5317",87,1,1,"W","M",6,0.0157443123671574
"5318",87,2,1,"D","F",1,0.00262405206119289
"5319",87,2,1,"D","M",3,0.00787215618357868
"5320",87,2,1,"M","M",5,0.0131202603059645
"5321",87,2,1,"W","M",5,0.0131202603059645
"5322",87,3,1,"D","M",3,0.00787215618357868
"5323",87,3,1,"M","F",1,0.00262405206119289
"5324",87,3,1,"M","M",19,0.049856989162665
"5325",87,3,1,"S","F",1,0.00262405206119289
